tweet,target
as you can see the price broke through the two lower borders of the trend channels this is an important signal that suggests that a bear market has now arrived,0
usd retail sales ex autos high in 1d 23h 51m 2020 03 17 12 30 gmt,0
usd retail sales high in 1d 23h 51m 2020 03 17 12 30 gmt,0
trading ideas short free trade of week via,0
major currency pairs 1 1144 1 2270 0 9083 1 529 0520 107 9350 15 05 gmt 3,0
major currency pairs 1 1144 1 2270 0 9083 1 529 0520 107 9350 09 05 gmt 3,0
weekly large bearish engulfing candle last week with rsi now at 50 level and price down at bull flag lower trendline,0
gold complete analysis 16 20 march 2020 chart,0
gold is now being in uptrend channel with weekly level but the candlestick last week closed as a non shadow stick this implies the uptrend has ended at least daily level this is extremely meaningful phenomenon so trading direction is bear position i believe,0
this week total is 3395 pips we traded 4 days as we had technical issues on friday it was a risky week but majority of the were profitable we recommend to use strict money management in this situation be safe,0
key point price is near the support trendline of the ascending channel next movement will depend on if we have a confirmed retracement or the brekaout of the support we can initiate position according to next action the price provides,0
bought 1527 45 tp 1539 95for more info 1 715 513 9006,0
bought 1526 3 tp 1538 8for more info 1 715 513 9006,0
happy weekend sell from to tp 1 tp 3 1585 00 1575 00 1545 00 5100pips in 1 trade want to get more free signals join our telegram channel,0
bought 1528 34 tp 1540 84for more info 1 715 513 9006,0
usd retail sales ex autos high in 2d 23h 51m 2020 03 17 12 30 gmt,0
usd retail sales high in 2d 23h 51m 2020 03 17 12 30 gmt,0
more news and more volatility in the markets next week italy production affect plus about to close more of its stores to avoid the spread of,0
huge long on gold tradingview,0
if you traded this this week and managed to pick 16000 pips using a big lot size means millions of dollars happy weekend crash,0
done a perfect h s on h1 then broke rejected 1600 i took this trade myself but didn t hold long enough that would of been 1500 pips in a single week,0
best tweet i have read in a while how gold vs bitcoin plays out could be profound expecting some more dramatic moves but will not chase if your not already in the move its too late,0
tumbling selling wildly does it again on the,0
tbh it is very bold,0
gold price analysis xau usd tumbles to fresh 2020 lows amid stock market crash nearing 1500 oz analysis,0
that was quick,0
the group 1 live analysis session is in progress members link is at the site,0
not ready yet to go up might be eye on 1480 1520 area first,0
tp hit 140 pips very fast profit n less than 1 hour,0
13 mar take profit 1 2 1585 00 1575 00 sell 1596 want to get more free signals join our telegram channel,0
golden megaphone pattern tradingview,0
13 03 2020 today free signal sell now 1585 50 sl 1596 50 tp 1574 50,0
4hour price is at a critical support which comes from 2 trendlines and long term support short selling on equities is getting banned in many countries and fast this could essentially shift the interest of traders to long gold as they can no longer short stocks,0
major currency pairs 1 1165 1 2515 0 8921 1 582 2785 106 8660 15 05 gmt 3,0
bought 1584 94 tp 1597 44for more info 1 715 513 9006,0
after finishing the 5th impulse wave is in decision making for now a wxy underway and a harmonic pattern in the meanwhile not surprised if we see a leg up till 1611 or a bit more and then back to 1538,0
sold 1589 34 tp 1576 84for more info 1 715 513 9006,0
gbpusd is down over 2 18 while the euro fell as much as 1 78 intraday on thursday,0
today s analysis as the dust settles on the gold sell off the fundamentals remain strong,0
bought 1579 9 tp 1592 4for more info 1 715 513 9006,0
gold recovers swiftly from 1 month lows upside remains capped near 1600 mark by,0
precious metals update 1591 0 93 1581 0 11 814 6 27 1887 3 6,0
13 mar free signals have been given out want to get more free signals join our telegram channel,0
pair is now above the main support level of 1 1165 support 1 1165 1 1114 1 1052 resistance 1 1237 1 1307 1 1365 check it at,0
price jumped back up from the main support level of 1555 after yesterday s sharp drop support 1584 1575 1564 resistance 1590 1606 1612 check it at,0
outlook in my last price outlook we noted that had rebounded off trend line support with the advance now testing uptrend resistance the immediate advance may be vulnerable heading into 1658 62 get best entry exit levels,0
bought 1584 91 tp 1597 41for more info 1 715 513 9006,0
cronavirus affects ups positively so keep buying,0
bought 1581 33 tp 1593 83for more info 1 715 513 9006,0
gold rebounded technically one hour macd appeared a golden fork afternoon analysis 1 sl 1596 tp 1562 2 sl 1601 tp 1613,0
waiting for a new rally under 1600 gold analysis 13 march 2020 by ahura chalki,0
today s important events pm,0
major currency pairs 1 1207 1 2555 0 8926 1 584 7861 105 4920 09 05 gmt 3,0
enjoy daily now,0
bought 1559 27 tp 1571 77for more info 1 715 513 9006,0
sold 1563 8 tp 1551 3for more info 1 715 513 9006,0
closed sell 1591 37 for 3957 0 pips total for today 3877 9 pips for free whatsapp on 919216200292,0
gold is this trying to bail out the new high at 1795 chart,0
sold 1555 11for more info 1 715 513 9006,0
the golden story of gold chart,0
gold in the last few days has been for the most part respecting the hourly chart s kijun sen as resistance worth watching the price action on the next equilibrium touch also pay attention to the kijun sen support on the weekly if that fails to hold,0
bought 1578 11 tp 1590 61for more info 1 715 513 9006,0
bought 1580 42 tp 1592 92for more info 1 715 513 9006,0
bought 1577 3 tp 1589 8for more info 1 715 513 9006,0
bought 1577 45 tp 1589 8for more info 1 715 513 9006,0
bought 1578 43 tp 1590 93for more info 1 715 513 9006,0
bought 1577 9 tp 1590 93for more info 1 715 513 9006,0
signal for 12 3 2020 published at service gold signal join now for free,0
bought 1567 81 tp 1580 31for more info 1 715 513 9006,0
gold is close to strong support resistance when to buy tradingview,0
oh mr and still lot more about to come,0
adding some charts monthly target of ih s reached at 1700 feb hammer potentially march daily bear diverg turning price into completed double top next supp 1550 4h expect bounce fr 1550 to red dotted line and rejection d send the price to the 1455,0
equities gold and real estate will bounce back to levels never seen before need to be patient and hold on through the madness il y a rien qui vien facile dans la vie patience et le temps bon courage et merci pour ton bon travaille,0
closed sell 1591 37 for 2343 0 pips total for today 5803 8 pips for free whatsapp on 919216200292,0
bought 1576 21 tp 1588 71for more info 1 715 513 9006,0
bought 1578 37 tp 1590 87for more info 1 715 513 9006,0
sold 1597 67 tp 1585 17for more info 1 715 513 9006,0
xauusd hit our tpt1 tpt2 of 1680 book profit of 1600 per lot buy 1664 for more signals join,0
eurusd hit our tpt1 and tpt2 of 1 1150 booked 1190 profit 1600 per lot for more signals join,0
the speed of the last 20 minutes in gold is impressive 35 dollar up,0
2020 03 12 precious metals xag usd 1 month,0
oh dear bugs your metal needs to find support and quick or we are headed back sub 1500 and into the long grinding range of 2013 19 once more xau,0
unbelievable touching 1700 just 3 days ago and dropping to 1570 today panic panic and panic caution retail investors stay away,0
gold extends slide below 1600 drops more than 4,0
sold 1569 13 tp 1556 63for more info 1 715 513 9006,0
1 during any crisis those who are in urgent need of cash will sell their winners to cover for their losing investments margin calls etc people is selling not only garbage but precious assets as and the most precious,0
bought 1566 27 tp 1578 77for more info 1 715 513 9006,0
sold 1591 37 for free whatsapp on 919216200292,0
closed sell 1591 37 for 1574 0 pips total for today 3546 3 pips for free whatsapp on 919216200292,0
closed buy 1597 7 for 622 0 pips total for today 226 8 pips for free whatsapp on 919216200292,0
sold 1580 42 tp 1567 92for more info 1 715 513 9006,0
is retracing from 50 fibonacci level which is 1574 on the daily chart however there is no price action signal and gold is bearish,0
long gold silver some more here avg 1589 53,0
precious metals update 1581 3 29 1592 4 99 800 7 43 2021 12 39,0
nice fall from prz 1700 odd to 1580 in a scenario when equity is crashing,0
we are going to make substantial wealth in this epic crash chart,0
gold best place to buy back long term target 1700 chart,0
gold welcome to the next level of that market massacre,0
recession proof real is,0
gold dives to near 2 week lows below 1600 mark by,0
safe heaven gold is in hell now,0
more to come chart,0
near support trendline price made a breakout of h s support level and ichimoku cloud support zone currently price is going to test the support trendline of the ascending channel in case there is a breakout we can initiate a short position,0
amazzzzzzzingggggg profittttt for more trades and analysis join whatsapp,0
comex update book full profit in sell call tgt achieved 1615 0 10points ping me,0
comex update book full profit in sell call target achieved 1615 0 10points ping me,0
update book full profit in sell call target achieved 1615 0 10points join us now and get profitable signals,0
update book full profit in sell call target achieved 1615 0 10points join me now and get profitable signals,0
enjoying panic in or not,0
here is 1 trade on my charts if recent swing high 1700 1710 not crossed on its complete go goa gone case swaha ho jayega,0
might want to get back under 1 600 before going higher,0
major currency pairs 1 1246 1 2739 0 8828 1 618 1230 103 7230 15 05 gmt 3,0
tp 2 hit massive profit for more signals join 0021,0
the best forex signal telegram group,0
today s analysis as a near term gold correction continues we wait for the next buy signal,0
xauusd hit our tpt1 level of 1645 book profit of 450 per lot buy 1640 50 for more signals join,0
is trading at 1635 50 after registering three consecutive bearish sessions in a row failing to attract safe haven bids even though the entire world suffers from the outbreak read full report here,0
major european stock indexes fell across the board with germany s dax down 5 7 britain s ftse 100 down 5 1 and the stoxx 50 down 6 26 the global economy has been affected by the virus and precious metals have become the best haven trade,0
gold prices attempted a rally earlier on wednesday only to give up those gains but price action is trading below the 1655 handle for the moment,0
gold surrenders early gains back near 1640 level despite coronavirus led jitters by,0
dow eased 20 is gold still safe haven gold analysis 12 march 2020 by ahura chalki,0
trump s policies will cause many more uncertainties in the future is just an excuse,0
enjoy 30 in gold 1686 to 1630 in 24 hour s what you want in life baby enjoy money with narayana,0
presumably the wave i of iii was formed i consider the beginning of a small correction as wave ii of iii as long as the price is below the key level of 1671 this idea is strong,0
major currency pairs 1 1291 1 2818 0 8809 1 633 9869 103 8255 09 05 gmt 3,0
more signals 919179503624,0
i don t talk bout what i do but i just flipped 25 to 1250 from in a day wow,0
sell below 1 1300 t g t 1 280 1 250 sl 1 1355 for more premium signals,0
tp 2 hit massive profit for more signals join 00166,0
h s on 1h is still playing out nicely now add daily hammer candle to the bear divergence on daily tf,0
are you done already need to short you from higher prices,0
2020 03 11 precious metals xag usd 1 month,0
11 mar current price 1642 sell 1667 take profit 1660 1650 1643 2400 pips want to get more free signals join our telegram channel,0
bought 1647 7 tp 1660 2for more info 1 715 513 9006,0
sold 1646 55 tp 1634 05for more info 1 715 513 9006,0
11 mar sold at 1667 current price 1650 1700 pips so far tp 2 want to get more free signals join our telegram channel,0
11 mar sold at 1667 current price 1653 700 pips so far tp 1 want to get more free signals join our telegram channel,0
perhaps wave ii is complete and soon we will see a collapse as part of the development of wave iii,0
sold 1658 81 tp 1646 31for more info 1 715 513 9006,0
60 min chart come on baby break 200 ema show me your real face,0
i am long at 1658 bulls get ready,0
could spike higher if us stimulus falls short of expectations,0
usd cpi ex food and energy high in 0m 2020 03 11 12 30 gmt,0
market gaps are very common in this season and this is the best opportunity to make money just at the beginning of the week check the post i posted on my facebook page,0
usd cpi high in 0m 2020 03 11 12 30 gmt,0
i m waiting for some things to take place while i wait i ll do a quick mark up of gold and post it,0
usd cpi ex food and energy high in 15m 2020 03 11 12 30 gmt,0
usd cpi high in 15m 2020 03 11 12 30 gmt,0
gold price analysis steadily climbs to session tops inching closer to 1670 level by,0
major currency pairs 1 1331 1 2925 0 8766 1 666 6667 104 7775 15 05 gmt 3,0
usd cpi ex food and energy high in 29m 2020 03 11 12 30 gmt,0
usd cpi high in 29m 2020 03 11 12 30 gmt,0
don t be tricked by the massive coronavirus panic stay tuned to the hottest news has seen a strong downward movement plunging 5 the price of gold surged another 0 3 has dropped sharply falling 15 4 has fallen 1 in the last session,0
market watch gold new york session tradingview,0
signal 1 buy eurcad at 1 5500 tp1 1 5540 tp2 1 5640 sl 1 5450 join my signal trial group for more premium signals,0
h4 outlook update elliott wave analysis full analysis here join us,0
today s analysis gold picks up once more but near term correction still threatens,0
bitcoin secured personal loans for more detail dm me,0
join my free signal channel on telegram,0
gold sticks to gains near session tops above 1660 level by,0
usoil hit our tpt1 level of 34 00 book profit of 1000 per lot sell 35 00 for more signals join,0
price action order flow at 1672 80 sets the tone,0
profit made in and get and trading tips with more than 80 accuracy on technical fundamental basis for proper trading assistance text me now on telegram,0
slipped against the safe heavens amid spread,0
bought 1655 78 tp 1668 28for more info 1 715 513 9006,0
not a big gold fan but this short on the 1h looked good 1 661 14 sl 1666 218 ts 1 000 pips,0
well the wave i probably took the form of a contracting leading diagonal apparently the wave ii has just begun to develop the key level of 1703 should be a powerful resistance,0
major currency pairs 1 1348 1 2931 0 8776 1 661 1296 104 3155 09 05 gmt 3,0
bought 1663 43 tp 1675 93for more info 1 715 513 9006,0
gbpjpy hit our tpt1 level of 134 60 book profit of 400 per lot sell 135 00 for more signals join,0
xauusd hit our tpt1 level of 1665 book profit 450 per lot buy 1660 50 for more signals join,0
comex update spot 1661 50 1665 30 our 1st target achieved safe traders can book profit buy call given 1661 50 for more signals me,0
xau usd 4 hour chat strongly buy chart,0
looking to resume the up trend shortly potentially with a bit more of a rising wedge back test first,0
usd cpi ex food and energy high in 11h 51m 2020 03 11 12 30 gmt,0
usd cpi high in 11h 51m 2020 03 11 12 30 gmt,0
sold 1651 16 tp 1638 66for more info 1 715 513 9006,0
sold 1651 16for more info 1 715 513 9006,0
looks clear at the 4h and 1h charts chart,0
bought 1650 53 tp 1663 03for more info 1 715 513 9006,0
signal for 10 3 2020 published at service gold signal join now for free,0
precious metals update 1650 1 82 1691 0 59 873 1 01 2408 3 23,0
if you just bought gold or miners you better read this,0
trade of the day nice swing position on gold held through the asian session our sustained a little floating but his perseverance rewarded him with almost 3000 xau,0
2020 03 10 correction forecast precious metals by,0
2020 03 10 precious metals opportunity xag usd 1 month,0
2020 03 10 precious metals opportunity xau usd 1 month,0
ok twitter recommend the best traders for here,0
bought 1655 67 tp 1668 17for more info 1 715 513 9006,0
precious metals update 1653 1 62 1690 0 68 874 1 04 2432 2 29,0
gbpusd hit our tpt2 level of 1 2900 book profit of 1150 per lot for more signals join,0
bought 1650 59 tp 1663 09for more info 1 715 513 9006,0
60 min chart need to saty below 200 ema for more fall like previous marked with arrow,0
the golden report which could add huge profit to your portfolio chart,0
gc f could have a fast flash crash to 1580 1600 zone which will then decide,0
nzdusd hit our tpt1 level of 0 6270 book profit of 400 per lot for more signals join,0
gbpusd hit our tpt1 level of 1 2935 book profit of 800 per lot for more signals join,0
xauusd hit our tpt2 level of 1650 book profit of 1000 per lot for more signals join,0
our paid members earned 800 per lot in xauusd today join us for premium signals for more signals join,0
gold new york price forecast xau usd easing from 2020 tops analysis,0
xauusd hit our tpt1 level of 1656 book profit of 400 per lot for more signals join,0
latest is free now 78791 point in 297 days,0
gold sets up for another massive move higher,0
usd cpi ex food and energy high in 23h 51m 2020 03 11 12 30 gmt,0
usd cpi high in 23h 51m 2020 03 11 12 30 gmt,0
major currency pairs 1 1358 1 3031 0 8716 1 661 1296 104 6655 15 05 gmt 3,0
the markets drop sharply amid the coronavirus outbreak get another portion of the most significant market events pair has dropped 0 9 has increased 2 2 has fallen 7 pair has performed a major correction adding 0 8,0
audnzd still performing great,0
cadjpy 2 nice counter trend trades,0
eurgbp 1 nice winner,0
xauusd new channel to follow up with border than parabolic chart,0
perfect reaction higher from the blue box very technical join us today with 2 months for price of 1 to access more blue box setups click here,0
xau usd price trades in downward channel near key level chart,0
bought 1655 06 tp 1667 56for more info 1 715 513 9006,0
major currency pairs 1 1355 1 3038 0 8710 1 655 6291 104 6260 09 05 gmt 3,0
xauusd gold turning bearish printing rsi bearish divergence in daily chart last candlestick spinning top bearish it might test the uptrend line 1620 incoming days,0
sold 1670 66 tp 1658 16for more info 1 715 513 9006,0
sold 1670 53 tp 1658 03for more info 1 715 513 9006,0
gained 6 7 clawing back some ground on hopes that by top producers that sparked the biggest daily rout since 1991 war will not be sustained,0
sold 1667 66 tp 1655 16for more info 1 715 513 9006,0
gold price forecast monday s spinning top suggests buyer exhaustion by analysis,0
gold backtracks from 1 700 top on profit taking,0
precious gold gains as global markets slide on coronavirus fears,0
can see h s on 1h tf playing out into bearish divergenceon daily tf eventual double top formation what s your take,0
usd cpi ex food and energy high in 1d 11h 51m 2020 03 11 12 30 gmt,0
usd cpi high in 1d 11h 51m 2020 03 11 12 30 gmt,0
precious metals update 1678 0 23 1696 2 26 873 3 47 2423 5 89,0
bought 1675 3 tp 1687 8for more info 1 715 513 9006,0
bought 1675 0 tp 1687 5for more info 1 715 513 9006,0
bought 1672 12 tp 1684 62for more info 1 715 513 9006,0
2020 03 09 precious metals opportunity xau usd 1 month,0
2020 03 09 precious metals opportunity xag usd 1 month,0
has formed bearish bat on weekly with prz arnd 1700 and can dip as long as below prz rsi is also near strong resistance area view negated ab 1775 closing issue xb at 0 46 not the best of ratio,0
bought 1662 59 tp 1675 09for more info 1 715 513 9006,0
its clear just short gold without arguing chart,0
bought 1662 13 tp 1674 63for more info 1 715 513 9006,0
just remind you it was useful as you shared at the end of august 2019 thank you,0
sold 1667 48 tp 1654 98for more info 1 715 513 9006,0
gold structure is very strong wait for the breakout chart,0
really sould have shorted at 80s sometimes you know the path but not convinced,0
gold 1week hope to double top soon chart,0
double top price was rejected by horizontal resistance and formed a double top pattern if we lose local support level we can initiate a short position,0
gold new york price analysis xau usd consolidates gains after hitting 1700 00 mark and multi year highs analysis,0
sinks on fed rate cut fear rises as safe heaven demand increased amid,0
weekly market outlook forex gold oil bitcoin what happened with oil and major instruments and how we can trade it open analysis on youtube,0
bought 1679 16 tp 1691 66for more info 1 715 513 9006,0
bought 1679 02 tp 1691 52for more info 1 715 513 9006,0
bought 1679 31 tp 1691 81for more info 1 715 513 9006,0
usd cpi ex food and energy high in 1d 23h 51m 2020 03 11 12 30 gmt,0
usd cpi high in 1d 23h 51m 2020 03 11 12 30 gmt,0
commodities across the board looking more bearish than bullish gold being the exception i m stalking oil this week,0
precious metals fall amid coronavirus uncertainty,0
signal for 9 3 2020 published at service gold signal join now for free,0
bought 1668 26 tp 1680 76for more info 1 715 513 9006,0
gbpusd hit our tpt1 level of 1 3120 book profit of 400 per lot for more signals join,0
i ve been completely out of gold and long treasuries but i m going to start building a position now i get the margin call argument but if gold has any value it is in this type of scenario it s not 2008 gold is a high yielder now 2000 first target,0
are you ready to trade get some hints on the hottest market movers of the day pair has fallen 0 9 has increased 2 2 has dropped 2 1 has performed a major correction 0 8,0
short term top on hit looking for a retracement down to 1610 or 1540,0
today s analysis gold volatility with the prospect of another bout of near term profit taking,0
precious metals update 1674 0 01 1695 2 29 873 3 54 2443 5 11,0
so true,0
traders are glad they stockpiled toilet paper now,0
gold looks like the real safe haven chart,0
given the carnage seen elsewhere a little surprised gold isn t bid more with price only up by around 0 5 it s not for the meek but there is a feeling that shorts are favourable here especially if we breach 1658 to the downside stops needed above daily high of 1704,0
new post in double top 24 02 today,0
gold rose near 1657 afternoon gold analysis sl 1680 tp1 1687 tp2 1700,0
gold analysis 9 march 2020 by ahura chalki surprise nothing more,0
price is currently above the main support level of 1667 support 1667 1650 1638 resistance 1684 check it at,0
gold ready to fly once london tradings start be ready,0
precious metals update 1698 1 46 1723 0 71 896 0 98 2504 2 76,0
major currency pairs 1 1395 1 3047 0 8734 1 663 8935 102 6625 09 05 gmt 3,0
this week 9 13 mar 2020 last week we have seen a power of gold and that s telling us that can uptrend higher like 1800 soon let s trade with a safe side in this week i think it shall drop before going up to make a new high again,0
this week 9 13 mar 2020 last week we have seen a power of gold and that s telling us that can uptrend higher like 1800 soon let s trade with a safe side in this week i think it shall drop before going up to make a new high again thanks,0
sold 1667 68 tp 1655 18for more info 1 715 513 9006,0
our clients book superb profit in join our whatsapp group for daily and signals,0
our client book superb profit in join our group for daily signals,0
gold weekly gold prices are flying as fear stokes demand for safe haven assets get s insights on the effects on other markets here usd losses may exceed deposits,0
gold continues to soar amongst fears ahead of schedule but right on target with my projections chart,0
guys is now at 1700 00 on pandemic fear get ready for margin calls and big selling by hedge fund traders,0
bought 1597 7 for free whatsapp on 919216200292,0
closed buy 1597 7 for 9674 0 pips total for today 32055 3 pips for free whatsapp on 919216200292,0
closed buy 1597 7 for 9615 0 pips total for today 22381 3 pips for free whatsapp on 919216200292,0
closed buy 1597 7 for 9602 0 pips total for today 12766 3 pips for free whatsapp on 919216200292,0
usd cpi ex food and energy high in 2d 11h 51m 2020 03 11 12 30 gmt,0
usd cpi high in 2d 11h 51m 2020 03 11 12 30 gmt,0
sold 1697 91 tp 1685 41for more info 1 715 513 9006,0
bought 1693 81 tp 1706 31for more info 1 715 513 9006,0
the 0 786 target would coincide exactly with this inverted head and shoulder target nothing is a coincidence in the matrix,0
offers raised to 1750 and higher,0
precious metals update 1694 1 23 1749 0 84 907 0 22 2504 2 76,0
i am scouting for a short set up in gold in the yellow area this is second tentative for a hi risk reward trade i will not jump in without a clear set up if correct will be inverse correlated with,0
coronavirus is extremely exaggrated by investors because they love manipulating markets,0
gold xauusd xau usd weekly analysis update forecast double top long or short it with btc on trade8,0
emas doubel top tradingview,0
weekly analysis update forecast double top 1x2t token about to mo0n,0
gold buy the dip in gold until real interest rates start rising,0
thank you for believing in us and continuing to use our service we are trying to be as genuine as possible to all of you and share our knowledge with you to success in life,0
tp 2 hit massive profit for more signals join 0038,0
rhis is it we made 113k in just day on real acc have a look and joi us on telegram to make money with us share the link,0
day trading scalping free signals best signal providers account management,0
usd cpi ex food and energy high in 2d 23h 50m 2020 03 11 12 30 gmt,0
usd cpi high in 2d 23h 50m 2020 03 11 12 30 gmt,0
major currency pairs 1 1287 1 3049 0 8649 1 675 0419 105 3150 15 05 gmt 3,0
bullish engulfing on weekly chart price formed a bullish engulfing candlestick pattern we can initiate long on a confirmed breakout of horizontal resistance in case price takes a correction we can initiate long on a confirmed retracement of a horizontal support,0
tp 2 hit massive profit for more signals join 0036,0
tp 2 hit massive profit for more signals join 0035,0
sold 1678 3 tp 1665 8for more info 1 715 513 9006,0
sold 1677 93 tp 1665 43for more info 1 715 513 9006,0
bought 1669 75 tp 1682 25for more info 1 715 513 9006,0
tp 2 hit massive profit for more signals join 0034,0
i think we see at 1700 next week for sure massive complacency in the west about is about to bite their health care resources classic case of willful negligence,0
sold 1676 96 tp 1664 46for more info 1 715 513 9006,0
welcome to my world,0
this week total is 2947 pips the was more volatile this week and we experienced excessive on friday recommended take profit is 200 300 pips and we advise to take it and close the happy weekend,0
gold needs one more rally before weekly correction begins chart,0
gold near breakout chart,0
major currency pairs 1 1286 1 3049 0 8649 1 675 0419 105 3035 15 05 gmt 3,0
major currency pairs 1 1286 1 3049 0 8649 1 675 0419 105 3035 09 05 gmt 3,0
hi guy s yesterday s power just see yesterday s performance blaaaaaaaaastttttttt join our service to get like this for more information inbox me whatsapp me,0
get advice by professional market and research experts make your and trading more profitable ping me,0
after the vaults in europe and switzerland were reportedly building inventories during london hour a mega producer was seen hedging gold versus south african rand in new york which may have capped short term price action today,0
profits are likely to change from being huge to being enormous chart,0
free forex signals of this week t p 1 20 pips s l 26 pips t p 3 75 pips t p 2 1000 pips t p 2 56 pips cancelled active active s l 50 pips loss total this week 1 075 p,0
gold markets have good week,0
we have earn great profits on nfp have look on our trading history with date time all on real acc join us now on telegram,0
gold be honest you thought that was a 1 2 3 5 down and not an abc,0
bought 1671 9 tp 1684 4for more info 1 715 513 9006,0
signal for 6 3 2020 published at service gold signal join now for free,0
palladium off its highs but still going strong in 2020 1669 0 16 1730 0 76 863 0 62 2542 0 11,0
0 35 change since the open right now at 6 18 pm cet 474k daily volume for 483 tick daily range massive range for this still bullish zoomed in,0
bounced near 1 700 ounce as fears over growing contagion drove worldwide toward safe havens setting the yellow metal up for its best week in 11 yrs before profit taking set in,0
test our with today profit 80 pips 23 of winning trades for 1440 pips since inception 117 trades and 1200 pips maxdd go to,0
2020 03 06 correction forecast precious metals opportunity by,0
2020 03 06 precious metals opportunity correction xag usd 1 month,0
2020 03 06 precious metals opportunity correction xau usd 1 month,0
follow our telegram channel for money management and some of the most important trends in the market right now,0
share profit with your friends signal for published in taurus gold telegram channel on day 5 3 2020 hit t p 3 with 950 pips profit join us for free,0
good job and good weekend,0
lovely boiz just lovely,0
bought 1679 15 tp 1691 65for more info 1 715 513 9006,0
price action still moving up chart,0
short gold near 1685 89 sl above 1695 chart,0
gold returns to pre release levels about as easy a setup as you could hope for,0
full already booked in of 30 dm fxs forex en,0
usd unemployment high in 0m 2020 03 06 13 30 gmt,0
usd non farm payrolls high in 0m 2020 03 06 13 30 gmt,0
usd unemployment high in 15m 2020 03 06 13 30 gmt,0
usd non farm payrolls high in 15m 2020 03 06 13 30 gmt,0
usd unemployment high in 29m 2020 03 06 13 30 gmt,0
usd non farm payrolls high in 29m 2020 03 06 13 30 gmt,0
our live trading room is long from 1597 blue box looking for a target of 1719 and getting closer now join us today with 2 months for price and learn to access more setups click here,0
usd unemployment high in 51m 2020 03 06 13 30 gmt,0
usd non farm payrolls high in 51m 2020 03 06 13 30 gmt,0
fed s bullard confirms more interest cuts are ahead as the uncertainty with developments is extremely broad 0 96,0
bought 1683 81 tp 1696 31for more info 1 715 513 9006,0
major currency pairs 1 1328 1 3009 0 8708 1 686 3406 105 2890 15 05 gmt 3,0
looks good to short at 1685 1690 stop at 1710,0
technical chart of the day 4h gold settled at their highest in over a week on safe haven buying as well as weakness in the usd stocks and low bond yields 58 5 of retail investor accounts lose money when trading cfds with this provider,0
bought 1689 67 tp 1702 17for more info 1 715 513 9006,0
can hit this 8 year high,0
the yellow metal has rallied strongly to nearly reverse all of last week s losses but how long can we expect this to continue,0
we are not offering gambling or fantastic profits at overnight 1500 monthly pips share the link best signal providers account management,0
jobs report could be win win for gold bulls,0
trend buy or sell what happens next want to get best entry exit levels in gold interested traders pm telegram,0
gold xauusd sits at an interesting juncture tradingview,0
that sell off in a few days ago is directly related to new margin calls as hiked margins to 20 of contract value now it can resume its rise towards new lifetime highs,0
ascending channel price is growing inside the ascending channel we can initiate long position if price breaks the horizontal resistance in case price takes a correction we can initiate long after confirmed retracement of one of the support zones,0
done i can post only 4 photos here check it yourself d 1h 1h 1h 1h next timeline 8 march 12 10 utc more details such as timeframe will be tweeted soon be in touch,0
sold 1673 64 tp 1661 14for more info 1 715 513 9006,0
gold analysis 6 march 2020 by ahura chalki new fresh 7 years high with the support of scary virus,0
major currency pairs 1 1237 1 2954 0 8674 1 680 6723 105 8410 09 05 gmt 3,0
jamie diamond not running the bank right now can we now see the fair value of silver witch i believe is 600,0
above 1678 50 t g t 1682 50 1690 50 sl 1671 50 for more,0
as everything is falling gold on the other hand is flying high against the us dollar since mid august of 2018 starting at approx us 1 175 85 oz to current spot at us 1 670 48 oz,0
affected by the new crown pneumonia in the united states the us dollar index fell sharply on thursday and gold also rose today s gold analysis 1 sl 1661 tp 1675 2 sl 1678 tp 1684,0
wedding season demand plunges by 25 india february gold imports in gujarat too declined to 0 76mt down 62 9 from 2 05mt in the same month last year with gold prices going up analysts primarily blame high prices for the decline in physical,0
bought 1665 53 tp 1678 03for more info 1 715 513 9006,0
usd unemployment high in 12h 51m 2020 03 06 13 30 gmt,0
usd non farm payrolls high in 12h 51m 2020 03 06 13 30 gmt,0
gold this has been the best b o move for the week by far the level in focus from w e analysis was the 4hr chart s 200 ema note how it provided support the move thus far is around 85,0
bought 1663 8 tp 1676 3for more info 1 715 513 9006,0
us 4 hr chart shes of again after a successful retest of major support 1688 is the next test,0
gold forget it gold is not ready for this kind of correction,0
5 trades today 6 000 2060 consecutive winning trades 1 0000 tgt daily diamond short,0
inverse head shoulders continuation pattern confirmed wait for next pull back for safest entry trending to 1740 biggest move to come in gold last week s sell was i big trap i even lost money,0
2020 03 05 correction precious metals opportunity by,0
2020 03 05 precious metals oportunity correction xau usd 1 month,0
2020 03 05 precious metals opportunity correction xag usd 1 month,0
looking ag 1740 area soon very very bullish,0
gained 0 8 at 1656 02 as cases of continued to spread around world adding to concerns over impact of epidemic sending into safe haven assets,0
signal published on day 5 3 2020 hit t p 3 price with 1 500 pips profit join us now for free,0
looks like the markets getting rational again stocks dumping while and pumping love it,0
gold at new weekly highs as california announces an emergency to deal with the coronavirus,0
my first post on gold tradingview,0
looks like it wants to test ath around 1 900,0
another super call by in entered at 1646 usd and exited at 1663 thanks to,0
update on gold longs are on fire glad that we got the retrace and longed again cheers,0
as soon as i tweeted about it went straight into profits hopefully you guys caught it with me haha,0
take note after big move wait for retracement pullback for better entry be patient and manage your risk,0
going bullish again buy hold and buy more,0
blak haus fx current position on gold we have analysed a head and shoulders formation and intend on a buy strengthened by the current challenges faced internationally is becoming more,0
